module,related_mods
TIE2110,"['DSC3214', 'MA3236', 'IE2110E', 'TSC3224', 'TSC3222', 'TSC4225', 'TSC3100', 'TIE4212']"
TIE2130,"['IE2130E', 'MA1505', 'ST1131', 'ST1232', 'ST2334', 'TG1401', 'TTG1401']"
TIE2140,"['IE2140E', 'TIE4242', 'TSC3223', 'TSC3100', 'TIE4246']"
TIE2150,['IE2150E']
TIE3010,['TIE4252']
TIE3100,['IE3100E']
TIE3101,"['IE3101E', 'TIE4239', 'TIE4213']"
TIE3110,"['IE3110E', 'IE2100E']"
TIE4101,"['IE4101E', 'IE4100E']"
TIE4213,['TIE3101']
TIE4220,['IE4220E']
TIE4230,['IE4230E']
TIE4239,"['TIE2100', 'TIE3101', 'IE4239E']"
TIE4240,"['IE4240E', 'TIE2140', 'IE2140E']"
TIE4242,"['TIE2140', 'IE4242E']"
TIE4246,['TIE2140']
TIE4259,['IE4259E']
TIE4299,"['TIE2010', 'IE4299E']"
TM2401,"['TE2002', 'TME2401', 'TG1401', 'ME2142E', 'TME2142']"
TM3101,"['ME2101E', 'TME3101']"
TM4101,"['TM4102', 'TME4102']"
TM4102,"['TME4102', 'TM4101']"
TM4263,"['TME2162', 'TME4263']"
TM4264,['TME4264']
TMA1001,"['TIC1201', 'TMA2101', 'TMA2102']"
TMA2101,"['TMA1001', 'TMA2103']"
TMA2102,['TMA1001']
TMA2103,"['TMA2101', 'TIE3101', 'IE3101E']"
TME2101,"['ME2101E', 'TME3101']"
TME2114,"['ME2112', 'ME2114E', 'ME2114', 'TME3211']"
TME2121,"['PC1431', 'ME2121E', 'TME4223']"
TME2134,"['ME2134E', 'TME2135']"
TME2135,"['TME2134', 'ME2134E', 'ME2135E', 'ME2135', 'TME3233']"
TME2142,"['TME2401', 'TM2401', 'ME2142E', 'TME4245']"
TME2143,"['PC1431', 'ME2143E', 'TME4256']"
TME2151,"['ME2151E', 'TME3251', 'TME4251', 'TME4256']"
TME2162,"['TM4263', 'TME4263']"
TME2401,"['TE2002', 'TEE2002', 'TTG1401', 'TG1401', 'TME2142']"
TME3101,"['TME2101', 'ME2101E', 'TM3101']"
TME3112,['ME3112E']
TME3122,"['ME3122E', 'TME4223', 'TME4225']"
TME3211,"['TME2114', 'ME2114E', 'ME3211E']"
TME3233,"['TME2135', 'ME3233E']"
TME3241,"['ME3241E', 'TME2143', 'ME2143E']"
TME3242,"['ME3242E', 'TME2143', 'ME2143E']"
TME3251,"['TME2151', 'ME2151E', 'ME3251E', 'ME3252']"
TME3261,"['ME3261E', 'TME2162']"
TME3263,"['ME3263E', 'TME2162']"
TME4102,"['TM4102', 'TM4101']"
TME4223,"['TME2121', 'TME3122', 'ME2121E', 'ME3122E', 'ME4223E']"
TME4225,"['TME3122', 'ME3122E', 'ME4225E']"
TME4245,"['EE3331E', 'ME4245E']"
TME4251,"['TME2151', 'ME2151E', 'ME4251E']"
TME4256,"['TME2151', 'TME2143', 'ME2151E', 'ME2143E', 'ME4256E']"
TME4261,"['ME4261E', 'TME2162']"
TME4262,"['ME4262E', 'TME2162']"
TME4263,"['TME2162', 'TM4263']"
TME4264,['TM4264']
TR2201,['MKT3513']
TR3301,['TR5301']
TS1101E,"['TS2232', 'TS2235', 'TS2236', 'TS2237', 'TS2239', 'TS2240', 'TS3233', 'TS3234', 'TS3236', 'TS3238', 'TS3242', 'TS3235', 'TS3240', 'TS2217', 'TS3246', 'TS3222', 'TS3244']"
TS2217,['TS1101E']
TS2232,['TS1101E']
TS2235,['TS1101E']
TS2236,['TS1101E']
TS2237,['TS1101E']
TS2239,"['TS1101E', 'EN1101E']"
TS2240,['TS1101E']
TS3222,['TS1101E']
TS3233,['TS1101E']
TS3234,['TS1101E']
TS3235,['TS1101E']
TS3236,"['TS1101E', 'GEH1058']"
TS3238,['TS1101E']
TS3240,['TS1101E']
TS3242,['TS1101E']
TS3244,['TS1101E']
TS3246,"['TS1101E', 'EN1101E']"
TS4401,['TS4660']
TS4660,['TS4401']
TSC3100,"['TIE2100', 'TIE2110', 'TIE2140']"
TSC3222,['TIE2110']
TSC3223,['TIE2140']
TSC3224,['TIE2110']
TSC4225,['TIE2110']
TTG1401,"['TG1401', 'TCN2411', 'TEE2002', 'TCE2407', 'TEE2023']"
TTG2415,"['TG2415', 'TCN4124']"
TTG3001,"['TG3002', 'TTG3002', 'TG3001', 'TIC3901']"
TTG3002,"['TG3001', 'TTG3001', 'TG3002', 'TIC3901']"
UD5521,['DEP5109']
UD5601,['DEP5109']
UD5622,"['DEP5103', 'DEP5106']"
UQF2101J,['UTC1409']
UTC1102B,"['GEM1536', 'GET1020']"
UTC1409,['UQF2101J']
UTC1702B,['GET1011']
UTC1702D,['GET1011']
UTC1702E,['GET1011']
UTC1702F,['GET1011']
UTC2707,['UTS2701']
UTC2708,['UTS2702']
UTC2713,['UTS2705']
UTC2714,['UTS2706']
UTC2715,['UTS2707']
UTC2717,['UTS2708']
UTC2719,['UTS2710']
UTS2701,['UTC2707']
UTS2702,['UTC2708']
UTS2705,['UTC2713']
UTS2706,['UTC2714']
UTS2707,['UTC2715']
UTS2708,['UTC2717']
UTS2710,['UTC2719']
XFA4401,['EC4660']
XFA4402,['EC4660']
XFA4405,['PL4660']
XFS4199M,['MA4199']
YCC1111,"['YCC1112', 'YHU2211', 'YHU2232', 'YHU2233', 'YHU3260', 'YHU3272', 'YHU2277', 'YHU4236', 'YHU3310', 'YHU2311', 'YHU2310', 'YHU4253', 'YHU4254', 'YHU3338', 'YHU3210F', 'YHU3345']"
YCC1112,"['YCC1111', 'YHU2211', 'YHU2232', 'YHU2233', 'YHU3260', 'YHU3272', 'YHU2277', 'YHU4236', 'YHU3310', 'YHU2311', 'YHU2310', 'YHU4253', 'YHU4254', 'YHU3338', 'YHU3210F', 'YHU3345']"
YCC1113,"['YCC1114', 'YCC2121', 'YSS2208', 'YSS3241', 'YHU3267', 'YHU2310', 'YHU2313', 'YSS2239', 'YHU3335', 'YHU2316', 'YHU4256', 'YHU2315', 'YHU2321']"
YCC1114,"['YCC1113', 'YCC2121', 'YHU3214', 'YSS3241', 'YHU3267', 'YHU4220', 'YHU2279', 'YSS3276', 'YHU2310', 'YSS2239', 'YHU3335', 'YHU2316', 'YHU4256', 'YHU2315']"
YCC1121,"['YCC2121', 'YSS3231', 'YSS3254', 'YSS3255', 'YSS4223', 'YSS3277', 'YSS3305']"
YCC1122,"['YSS2216', 'YSC2210', 'YSS3231', 'YSC1212', 'YCC2137', 'YSC3235', 'YSS4223', 'YSC2239', 'YSC2250']"
YCC1131,"['YCC2137', 'YSC3235', 'YSC2250']"
YCC2121,"['YCC1113', 'YCC1114', 'YCC1121', 'YSS3212', 'YSS3218', 'YSS3235', 'YSS3231', 'YSS3222', 'YHU4220', 'YSS3255', 'YSS4220', 'YID2207', 'YSS3263', 'YSS3268', 'YSS3277', 'YSS3297', 'YHU2314', 'YSS3305', 'YSS3309', 'YSS4261']"
YCC2137,"['YCC1131', 'YCC1122', 'YSC3251', 'YSC2250']"
YHU2202,['YHU4214']
YHU2205,"['MUT1201', 'YHU3342']"
YHU2211,"['YCC1111', 'YCC1112']"
YHU2212,['YHU4237']
YHU2215,['YHU4251']
YHU2222,['YHU4251']
YHU2223,['YHU4243']
YHU2232,"['YCC1111', 'YCC1112']"
YHU2233,"['YCC1111', 'YCC1112']"
YHU2248,['YHU4251']
YHU2277,"['YCC1111', 'YCC1112']"
YHU2279,['YCC1114']
YHU2291,['YHU4251']
YHU2292,['YHU4216']
YHU2293,['YHU4215']
YHU2310,"['YCC1111', 'YCC1112', 'YCC1113', 'YCC1114', 'YCC1112', 'YCC1114']"
YHU2311,"['YCC1111', 'YCC1112']"
YHU2313,['YCC1113']
YHU2314,"['YCC2121', 'HY2262']"
YHU2315,"['YCC1113', 'YCC1114']"
YHU2316,"['YCC1113', 'YCC1114']"
YHU2320,['YID2208']
YHU2321,"['YCC1113', 'YCC1114']"
YHU3210F,"['YCC1111', 'YCC1112']"
YHU3214,['YCC1114']
YHU3216,"['YHU4243', 'YHU4251']"
YHU3260,"['YCC1111', 'YCC1112']"
YHU3267,"['YCC1113', 'YCC1114']"
YHU3272,"['YCC1111', 'YCC1112']"
YHU3288,['YHU4243']
YHU3310,"['YCC1111', 'YCC1112']"
YHU3335,"['YCC1113', 'YCC1114']"
YHU3338,"['YCC1111', 'YCC1112']"
YHU3342,['YHU2205']
YHU3345,"['YCC1111', 'YCC1112']"
YHU4214,['YHU2202']
YHU4215,['YHU2293']
YHU4216,['YHU2292']
YHU4220,"['YCC1114', 'YCC2121']"
YHU4236,"['YCC1111', 'YCC1112']"
YHU4237,['YHU2212']
YHU4243,"['YHU2223', 'YHU3216', 'YHU3288']"
YHU4251,"['YHU2215', 'YHU2222', 'YHU2248', 'YHU2291', 'YHU3216']"
YHU4253,"['YCC1111', 'YCC1112']"
YHU4254,"['YCC1111', 'YCC1112']"
YHU4256,"['YCC1113', 'YCC1114']"
YID1201,"['ENV1101', 'YID3211', 'YID2208', 'YID2207', 'YSS3284', 'YID3216', 'YID3220', 'YSC2253', 'YSS3311', 'YSS3312']"
YID2207,"['YCC2121', 'YID1201', 'YID1201']"
YID2208,"['YID1201', 'YID3220']"
YID2212,['YSS2242']
YID3211,"['YID1201', 'YID1201']"
YID3216,['YID1201']
YID3218,['GES1021']
YID3220,"['YID1201', 'YID2208']"
YLC1201,['YLC1202']
YLC1202,"['YLC1201', 'YLC2201']"
YLC2201,"['YLC1202', 'YLC2202']"
YLC2202,"['YLC2201', 'YLC3203']"
YLC3203,"['YLC2202', 'YLC3204']"
YLC3204,"['YLC3203', 'YLC3205', 'YLC3206']"
YLC3205,['YLC3204']
YLC3206,['YLC3204']
YLG1201,['YLG2202']
YLG2202,['YLG1201']
YLS1201,['YLS1202']
YLS1202,"['YLS1201', 'YLS2201']"
YLS2201,"['YLS1202', 'YLS2202']"
YLS2202,"['YLS2201', 'YLS3201']"
YLS3201,['YLS2202']
YSC1207,"['YSC3213', 'YSC3224', 'YSC2225', 'YSC2224', 'YSC2246', 'YSC2248', 'YSC3259']"
YSC1212,"['YCC1122', 'YSC3217', 'YSC3232', 'YSC3236', 'YSC2229', 'YSC2244', 'YSC3248']"
YSC1213,"['YSC1216', 'PC1221', 'PC1222', 'YSC2203', 'YSC3213', 'YSC3224', 'YSC2225', 'YSC2246', 'YSC3259']"
YSC1216,"['MA1102R', 'MA1505', 'MA1511', 'MA1521', 'YSC2203', 'YSC1213', 'YSC4216', 'YSC2243', 'YSC2252']"
YSC2202,['YSC3255']
YSC2203,"['YSC1213', 'YSC1216', 'YSC3210']"
YSC2205,"['YSC3210', 'YSC3211']"
YSC2209,"['MA1100', 'YSC3206', 'YSC3237']"
YSC2210,['YCC1122']
YSC2216,"['LSM1105', 'YSC3253']"
YSC2221,['YSC3232']
YSC2222,"['YSC2224', 'YSC2224']"
YSC2224,"['YSC1207', 'YSC2222']"
YSC2225,"['YSC1207', 'YSC1213']"
YSC2229,"['YSC1212', 'YSC3208', 'YSC3248']"
YSC2231,"['LSM3215', 'YSC4229']"
YSC2232,"['MA1101R', 'MA1508E', 'MA1513', 'YSC3206', 'YSC4216', 'YSC4220']"
YSC2233,"['LSM1102', 'YSC3241', 'YSC4229']"
YSC2234,"['LSM2212', 'LSM3212']"
YSC2239,"['YCC1122', 'DSA1101', 'YSC4224', 'YSC4228']"
YSC2243,"['YSC1216', 'ST2131', 'MA2216', 'YSC4216', 'YSC3249', 'YSC4225', 'YSC3252']"
YSC2244,['YSC1212']
YSC2246,"['YSC1207', 'YSC1213']"
YSC2248,"['YSC1207', 'CM3292', 'YSC1207']"
YSC2250,"['YCC1122', 'YCC1131', 'YCC2137']"
YSC2252,"['YSC1216', 'MA2104', 'MA1507']"
YSC2253,"['YID1201', 'YID1201', 'YSC3253']"
YSC3206,"['YSC2209', 'YSC2232', 'MA2108', 'MA3110']"
YSC3208,"['YSC2229', 'YSC3232']"
YSC3210,"['YSC2203', 'YSC2205', 'PC2130', 'YSC4207']"
YSC3211,"['YSC2205', 'PC2131']"
YSC3213,"['YSC1207', 'YSC1213']"
YSC3214,['YSC4229']
YSC3217,['YSC1212']
YSC3224,"['YSC1207', 'YSC1213', 'YSC4207']"
YSC3232,"['YSC2221', 'YSC1212']"
YSC3233,"['YSC3238', 'YSC3241', 'YSC4229']"
YSC3235,"['YCC1122', 'YCC1131', 'YSS2201', 'YSC2216', 'YSC2231']"
YSC3236,['YSC1212']
YSC3237,"['YSC2209', 'MA2202', 'MA3201']"
YSC3238,"['YSC3233', 'YSC4229']"
YSC3241,"['YSC2233', 'YSC3233', 'YSC4211C']"
YSC3248,"['YSC1212', 'YSC2229']"
YSC3249,"['YSC2243', 'YSC4216']"
YSC3251,"['YCC2137', 'LSM2251', 'LSM4262', 'YCC2137']"
YSC3252,['YSC2243']
YSC3253,"['YSC2253', 'YSC2216']"
YSC3255,"['YSC2202', 'LSM4217']"
YSC3259,"['YSC1207', 'YSC1213']"
YSC4207,"['YSC3210', 'YSC3224', 'YSC3213']"
YSC4209,['YSC4101']
YSC4211C,"['YSC3241', 'ZB4171']"
YSC4216,"['YSC1216', 'YSC2232', 'YSC2243', 'YSC3249', 'ST3248', 'ST4248']"
YSC4220,['YSC2232']
YSC4224,['YSC2239']
YSC4225,['YSC2243']
YSC4228,['YSC2239']
YSC4229,"['YSC2231', 'YSC2233', 'YSC3214', 'YSC3233', 'YSC3238']"
YSS1203,"['YSS3264', 'YSS3306', 'YSS3316']"
YSS1206,['YSS4224']
YSS2201,"['YSS2216', 'YSS3214', 'YSS3215', 'YSS4202', 'YSS4240', 'YSS3279', 'YSS3278', 'YSS4206C', 'YSS4264', 'YSS3317', 'YSS4263']"
YSS2202,['YSS4205']
YSS2203,"['YSS1203', 'YSS3203', 'YSS3204', 'YSS3205', 'YSS3208', 'YSS3220', 'YSS3224', 'YSS3257', 'YSS3264', 'YSS4227', 'YSS4259', 'YSS4258', 'YSS3307']"
YSS2208,['YCC1113']
YSS2211,"['YSS1203', 'YSS2203', 'YSS3204', 'YSS3220', 'YSS3257', 'YSS4227', 'YSS3307', 'YSS3316']"
YSS2214,"['YSS1203', 'YSS2203', 'YSS3224', 'YSS3248', 'YSS3264', 'YSS4259']"
YSS2216,"['YCC1122', 'YSS2201', 'YSS4202', 'YSS4240', 'YSS3279', 'YSS4264']"
YSS2220,"['YSS3222', 'YSS4220', 'YSS3284']"
YSS2233,"['YSS1203', 'YSS2203', 'YSS2214']"
YSS2239,"['YCC1113', 'YCC1114']"
YSS3203,"['YSS2203', 'YSS2203']"
YSS3204,"['YSS2203', 'YSS2211']"
YSS3205,['YSS2203']
YSS3208,['YSS2203']
YSS3212,"['YCC2121', 'YCC2121']"
YSS3214,"['YSS2201', 'YSS4240', 'YSS4263']"
YSS3215,['YSS2201']
YSS3218,"['YCC2121', 'YSS2220']"
YSS3220,"['YSS2203', 'YSS2211', 'YSS2211']"
YSS3222,"['YCC2121', 'YSS2220']"
YSS3224,"['YSS2203', 'YSS2214']"
YSS3231,"['YCC1121', 'YCC1122', 'YCC2121', 'YSS3316']"
YSS3235,['YCC2121']
YSS3241,"['YCC1113', 'YCC1114']"
YSS3248,['YSS2214']
YSS3254,"['YCC1121', 'YCC2121']"
YSS3255,"['YCC1121', 'YCC2121']"
YSS3257,"['YSS2203', 'YSS2211']"
YSS3263,['YCC2121']
YSS3264,"['YSS1203', 'YSS2203', 'YSS2214']"
YSS3268,['YCC2121']
YSS3276,['YCC1114']
YSS3277,"['YCC1121', 'YCC2121']"
YSS3278,['YSS2201']
YSS3279,"['YSS2201', 'YSS2216']"
YSS3284,"['YID1201', 'YSS2220', 'YID1201', 'YSS2220']"
YSS3297,['YCC2121']
YSS3299,['YSS1203']
YSS3305,"['YCC1121', 'YCC2121']"
YSS3306,['YSS1203']
YSS3307,"['YSS2203', 'YSS2211']"
YSS3309,['YCC2121']
YSS3311,['YID1201']
YSS3312,['YID1201']
YSS3315,['YSS1203']
YSS3316,"['YSS3231', 'YSS2211', 'YSS1203']"
YSS3317,['YSS2201']
YSS4202,"['YSS2201', 'YSS2216']"
YSS4205,['YSS2202']
YSS4206C,['YSS2201']
YSS4220,"['YCC2121', 'YSS2220']"
YSS4223,"['YCC1121', 'YCC1122']"
YSS4224,['YSS1206']
YSS4227,"['YSS2203', 'YSS2211']"
YSS4240,"['YSS2201', 'YSS2216', 'YSS3214']"
YSS4256,"['YSS2202', 'YSS3255', 'YSS3231']"
YSS4258,['YSS2203']
YSS4259,"['YSS2203', 'YSS2214']"
YSS4261,['YCC2121']
YSS4263,"['YSS2201', 'YSS3214']"
YSS4264,"['YSS2201', 'YSS2216', 'YSS3278']"
ZB3288,['ZB3289']
ZB3289,['ZB3288']
ZB4171,['YSC4211C']
ZB4299,['ZB4199']
